timestamp_s,elapsed_s,load_cell_voltage,load_cell_force,Sensor0_voltage,Sensor1_voltage,Sensor2_voltage
1779280290.217764,8.200450420379639,2.045626522163225,2.045626522163225,1.069642693848948,3.319597096287719,3.635623009244995
1779280290.2678149,8.25050139427185,1.882668088063312,1.882668088063312,0.9983506025741633,3.574036899947405,3.034600890953463
1779280290.3178596,8.300546169281006,1.923407696588285,1.923407696588285,0.9983506025741633,3.726700782143215,2.8512382107967227
1779280290.3678398,8.350526332855225,1.7298945560946422,1.7298945560946422,1.069642693848948,3.6351024528257234,2.5660073749973478
1779280290.4178383,8.400524854660034,1.923407696588285,1.923407696588285,1.069642693848948,3.5027937549226884,2.891985473053772
1779280290.467865,8.450551509857178,1.923407696588285,1.923407696588285,1.1205656161880881,3.6452800449721146,2.820677764103934
1779280290.517813,8.500499486923218,1.841928479538332,1.841928479538332,1.1511193695915694,3.9302526250709597,2.3724578792763467
1779280290.5678232,8.550509691238403,1.7604492624883719,1.7604492624883719,1.0390889404454668,4.062561322973995,2.0362929656556545
1779280290.6178813,8.600567817687988,1.4345323942885457,1.4345323942885457,0.9881660181063339,3.9200750329245686,1.4760181096211724
1779280290.6678507,8.650537252426147,1.5771210241259652,1.5771210241259652,0.8557664200245796,3.7979439271679247,1.3537763228500168
1779280290.7178833,8.700569868087769,1.2919437644511191,1.2919437644511191,0.7946589132176136,3.981140585802894,1.0787323026149025
1779280290.7678552,8.750541687011719,1.3428682751073424,1.3428682751073424,0.7641051598141324,3.4010178334588197,0.9157432535866903
1779280290.8178167,8.800503253936768,1.5771210241259652,1.5771210241259652,0.7233668219428218,4.133804467998704,0.7323805734299533
1779280290.8678243,8.850510835647583,1.5567512198634788,1.5567512198634788,0.7742897442819583,4.378066679511999,0.3554683975522117
1779280290.9178584,8.900544881820679,1.6382304369134388,1.6382304369134388,0.8965047578958902,4.581618522439751,-0.16405919622521736
1779280290.9678578,8.950544357299805,1.6891549475696621,1.6891549475696621,1.018719771509815,4.5409081538542,-0.5511581876672231
1779280291.0178335,9.00051999092102,1.9030378923257985,1.9030378923257985,1.2224114608663612,4.978544616148856,-1.1521803059587583
1779280291.0678632,9.050549745559692,1.8724831859320616,1.8724831859320616,1.3344418900124637,5.151563682637434,-1.5494661129650282
1779280291.1174023,9.100088834762573,1.9845171093757585,1.9845171093757585,1.3038881366089825,5.121030906198275,-1.5494661129650282
1779280291.1678147,9.150501251220703,1.9947020115070018,1.9947020115070018,1.3242573055446343,5.4772466313218295,-1.7532024242502935
1779280291.2176187,9.200305223464966,2.320618879706828,2.320618879706828,1.3853648123515967,5.640088105664031,-1.5902133752220813
1779280291.2677438,9.250430345535278,2.361358488231808,2.361358488231808,1.5483181638368322,6.108257344397845,-1.457784772886658
1779280291.3176324,9.300318956375122,2.3308037818380782,2.3308037818380782,1.7316406842577265,5.965771054348426,-1.0910594125731805
1779280291.3678427,9.350529193878174,2.167845347738158,2.167845347738158,1.7825636065968595,5.416181078443511,-0.4594768475888529
1779280291.4177887,9.400475263595581,2.1882151520006516,2.1882151520006516,1.945516958082095,4.968367024002465,0.08042437731710095
1779280291.467755,9.450441598892212,2.3715433903630583,2.3715433903630583,2.291792829988225,5.110853314051891,0.6508860489158472
1779280291.5183356,9.501022100448608,2.1780302498694084,2.1780302498694084,2.6075149484908735,4.266113165901739,1.262094982771643
1779280291.5678382,9.550524711608887,2.1882151520006516,2.1882151520006516,3.1065595874144094,3.451905794190754,1.5676994496995462
1779280291.6173887,9.600075244903564,2.2187698583943813,2.2187698583943813,3.249143769963993,3.207643582677459,2.077040227912711
1779280291.667852,9.650538444519043,2.239139662656875,2.239139662656875,3.7583729933553585,2.668231198918928,2.1177874901697606
1779280291.7178292,9.700515747070312,2.290064173313098,2.290064173313098,3.5852350574022935,2.3629034345273077,2.9429195508750894
1779280291.7678108,9.750497341156006,2.167845347738158,2.167845347738158,3.422281705917058,1.9659773408182026,3.431886697959733
1779280291.817804,9.800490617752075,2.167845347738158,2.167845347738158,3.4528354593205393,1.4367425492060626,3.625436193680734
1779280291.86783,9.850516557693481,2.1780302498694084,2.1780302498694084,3.676896317612737,0.8871525733011474,4.063469262944054
1779280291.917839,9.900525569915771,2.2289547605256317,2.2289547605256317,3.575050472934464,0.4291609267137204,4.3487000987434286
1779280291.9677827,9.950469255447388,2.0659963264257115,2.0659963264257115,3.5852350574022935,-0.14078423348396996,4.796919983571016
1779280292.017952,10.000638484954834,1.8317435774070887,1.8317435774070887,3.1778516786892013,-0.5071775507539158,4.623744118978536
